dataset,seed,method,review_rate,accepted_fraction,accepted_error
Breast cancer: benign vs malignant,15.0,confidence,0.3,0.7,0.0
Breast cancer: benign vs malignant,15.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,15.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,15.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,15.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,15.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,15.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,16.0,SEF,0.0,1.0,0.01
Breast cancer: benign vs malignant,16.0,confidence,0.0,1.0,0.01
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.0,1.0,0.01
Breast cancer: benign vs malignant,16.0,learned reject,0.0,1.0,0.01
Breast cancer: benign vs malignant,16.0,SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,16.0,confidence,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,16.0,learned reject,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,16.0,SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,16.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,16.0,learned reject,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,16.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,16.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,16.0,learned reject,0.2,0.8,0.00625
Breast cancer: benign vs malignant,16.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,16.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,16.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,16.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,16.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,16.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,16.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,17.0,SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,17.0,confidence,0.0,1.0,0.02
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,17.0,learned reject,0.0,1.0,0.02
Breast cancer: benign vs malignant,17.0,SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,17.0,confidence,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,17.0,learned reject,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,17.0,SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,17.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,17.0,learned reject,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,17.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,17.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,17.0,learned reject,0.2,0.8,0.01875
Breast cancer: benign vs malignant,17.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,17.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,17.0,learned reject,0.3,0.7,0.014285714285714285
Breast cancer: benign vs malignant,17.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,17.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,17.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,17.0,learned reject,0.4,0.6,0.016666666666666666
Breast cancer: benign vs malignant,18.0,SEF,0.0,1.0,0.03
Breast cancer: benign vs malignant,18.0,confidence,0.0,1.0,0.03
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.0,1.0,0.03
Breast cancer: benign vs malignant,18.0,learned reject,0.0,1.0,0.03
Breast cancer: benign vs malignant,18.0,SEF,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,18.0,confidence,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,18.0,learned reject,0.05,0.95,0.02631578947368421
Breast cancer: benign vs malignant,18.0,SEF,0.1,0.9,0.022222222222222223
Breast cancer: benign vs malignant,18.0,confidence,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,18.0,learned reject,0.1,0.9,0.027777777777777776
Breast cancer: benign vs malignant,18.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,18.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,18.0,learned reject,0.2,0.8,0.03125
Breast cancer: benign vs malignant,18.0,SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,18.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,18.0,learned reject,0.3,0.7,0.02857142857142857
Breast cancer: benign vs malignant,18.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,18.0,confidence,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,18.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,18.0,learned reject,0.4,0.6,0.03333333333333333
Breast cancer: benign vs malignant,19.0,SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,19.0,confidence,0.0,1.0,0.02
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,19.0,learned reject,0.0,1.0,0.02
Breast cancer: benign vs malignant,19.0,SEF,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,19.0,confidence,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,19.0,learned reject,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,19.0,SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,19.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,19.0,learned reject,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,19.0,SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,19.0,confidence,0.2,0.8,0.0
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,19.0,learned reject,0.2,0.8,0.0
Breast cancer: benign vs malignant,19.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,19.0,confidence,0.3,0.7,0.0
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,19.0,learned reject,0.3,0.7,0.0
Breast cancer: benign vs malignant,19.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,19.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,19.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,19.0,learned reject,0.4,0.6,0.0
Breast cancer: benign vs malignant,20.0,SEF,0.0,1.0,0.03
Breast cancer: benign vs malignant,20.0,confidence,0.0,1.0,0.03
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.0,1.0,0.03
Breast cancer: benign vs malignant,20.0,learned reject,0.0,1.0,0.03
Breast cancer: benign vs malignant,20.0,SEF,0.05,0.95,0.02631578947368421
Breast cancer: benign vs malignant,20.0,confidence,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,20.0,learned reject,0.05,0.95,0.021052631578947368
Breast cancer: benign vs malignant,20.0,SEF,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,20.0,confidence,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,20.0,learned reject,0.1,0.9,0.022222222222222223
Breast cancer: benign vs malignant,20.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,20.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,20.0,learned reject,0.2,0.8,0.01875
Breast cancer: benign vs malignant,20.0,SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,20.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,20.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,20.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,20.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,20.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,20.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,21.0,SEF,0.0,1.0,0.005
Breast cancer: benign vs malignant,21.0,confidence,0.0,1.0,0.005
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.0,1.0,0.005
Breast cancer: benign vs malignant,21.0,learned reject,0.0,1.0,0.005
Breast cancer: benign vs malignant,21.0,SEF,0.05,0.95,0.0
Breast cancer: benign vs malignant,21.0,confidence,0.05,0.95,0.0
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.05,0.95,0.0
Breast cancer: benign vs malignant,21.0,learned reject,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,21.0,SEF,0.1,0.9,0.0
Breast cancer: benign vs malignant,21.0,confidence,0.1,0.9,0.0
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.1,0.9,0.0
Breast cancer: benign vs malignant,21.0,learned reject,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,21.0,SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,21.0,confidence,0.2,0.8,0.0
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,21.0,learned reject,0.2,0.8,0.0
Breast cancer: benign vs malignant,21.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,21.0,confidence,0.3,0.7,0.0
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,21.0,learned reject,0.3,0.7,0.0
Breast cancer: benign vs malignant,21.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,21.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,21.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,21.0,learned reject,0.4,0.6,0.0
Breast cancer: benign vs malignant,22.0,SEF,0.0,1.0,0.06
Breast cancer: benign vs malignant,22.0,confidence,0.0,1.0,0.06
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.0,1.0,0.06
Breast cancer: benign vs malignant,22.0,learned reject,0.0,1.0,0.06
Breast cancer: benign vs malignant,22.0,SEF,0.05,0.95,0.031578947368421054
Breast cancer: benign vs malignant,22.0,confidence,0.05,0.95,0.031578947368421054
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.05,0.95,0.031578947368421054
Breast cancer: benign vs malignant,22.0,learned reject,0.05,0.95,0.042105263157894736
Breast cancer: benign vs malignant,22.0,SEF,0.1,0.9,0.022222222222222223
Breast cancer: benign vs malignant,22.0,confidence,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,22.0,learned reject,0.1,0.9,0.027777777777777776
Breast cancer: benign vs malignant,22.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,22.0,confidence,0.2,0.8,0.0125
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,22.0,learned reject,0.2,0.8,0.03125
Breast cancer: benign vs malignant,22.0,SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,22.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,22.0,learned reject,0.3,0.7,0.03571428571428571
Breast cancer: benign vs malignant,22.0,SEF,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,22.0,confidence,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,22.0,confidence+SEF,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,22.0,learned reject,0.4,0.6,0.03333333333333333
Breast cancer: benign vs malignant,23.0,SEF,0.0,1.0,0.025
Breast cancer: benign vs malignant,23.0,confidence,0.0,1.0,0.025
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.0,1.0,0.025
Breast cancer: benign vs malignant,23.0,learned reject,0.0,1.0,0.025
Breast cancer: benign vs malignant,23.0,SEF,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,23.0,confidence,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,23.0,learned reject,0.05,0.95,0.02631578947368421
Breast cancer: benign vs malignant,23.0,SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,23.0,confidence,0.1,0.9,0.011111111111111112
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.1,0.9,0.011111111111111112
Breast cancer: benign vs malignant,23.0,learned reject,0.1,0.9,0.022222222222222223
Breast cancer: benign vs malignant,23.0,SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,23.0,confidence,0.2,0.8,0.0
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.2,0.8,0.0
Breast cancer: benign vs malignant,23.0,learned reject,0.2,0.8,0.00625
Breast cancer: benign vs malignant,23.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,23.0,confidence,0.3,0.7,0.0
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,23.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,23.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,23.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,23.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,23.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,24.0,SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,24.0,confidence,0.0,1.0,0.02
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,24.0,learned reject,0.0,1.0,0.02
Breast cancer: benign vs malignant,24.0,SEF,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,24.0,confidence,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,24.0,learned reject,0.05,0.95,0.005263157894736842
Breast cancer: benign vs malignant,24.0,SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,24.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,24.0,learned reject,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,24.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,24.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,24.0,learned reject,0.2,0.8,0.00625
Breast cancer: benign vs malignant,24.0,SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,24.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,24.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,24.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,24.0,confidence,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,24.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,24.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,25.0,SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,25.0,confidence,0.0,1.0,0.02
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.0,1.0,0.02
Breast cancer: benign vs malignant,25.0,learned reject,0.0,1.0,0.02
Breast cancer: benign vs malignant,25.0,SEF,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,25.0,confidence,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,25.0,learned reject,0.05,0.95,0.010526315789473684
Breast cancer: benign vs malignant,25.0,SEF,0.1,0.9,0.011111111111111112
Breast cancer: benign vs malignant,25.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,25.0,learned reject,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,25.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,25.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,25.0,learned reject,0.2,0.8,0.00625
Breast cancer: benign vs malignant,25.0,SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,25.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.3,0.7,0.0
Breast cancer: benign vs malignant,25.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,25.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,25.0,confidence,0.4,0.6,0.0
Breast cancer: benign vs malignant,25.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,25.0,learned reject,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,26.0,SEF,0.0,1.0,0.025
Breast cancer: benign vs malignant,26.0,confidence,0.0,1.0,0.025
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.0,1.0,0.025
Breast cancer: benign vs malignant,26.0,learned reject,0.0,1.0,0.025
Breast cancer: benign vs malignant,26.0,SEF,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,26.0,confidence,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,26.0,learned reject,0.05,0.95,0.015789473684210527
Breast cancer: benign vs malignant,26.0,SEF,0.1,0.9,0.011111111111111112
Breast cancer: benign vs malignant,26.0,confidence,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.1,0.9,0.005555555555555556
Breast cancer: benign vs malignant,26.0,learned reject,0.1,0.9,0.016666666666666666
Breast cancer: benign vs malignant,26.0,SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,26.0,confidence,0.2,0.8,0.00625
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.2,0.8,0.00625
Breast cancer: benign vs malignant,26.0,learned reject,0.2,0.8,0.01875
Breast cancer: benign vs malignant,26.0,SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,26.0,confidence,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,26.0,learned reject,0.3,0.7,0.007142857142857143
Breast cancer: benign vs malignant,26.0,SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,26.0,confidence,0.4,0.6,0.008333333333333333
Breast cancer: benign vs malignant,26.0,confidence+SEF,0.4,0.6,0.0
Breast cancer: benign vs malignant,26.0,learned reject,0.4,0.6,0.0
